,species,chemical,conc (mol/L)
842,https://cfpub.epa.gov/ecotox/taxon/153,https://cfpub.epa.gov/ecotox/cas/108952,4.672291861068456
843,https://cfpub.epa.gov/ecotox/taxon/154,https://cfpub.epa.gov/ecotox/cas/108952,4.672291861068456
844,https://cfpub.epa.gov/ecotox/taxon/1545,https://cfpub.epa.gov/ecotox/cas/121755,1.4261917034098803
845,https://cfpub.epa.gov/ecotox/taxon/1545,https://cfpub.epa.gov/ecotox/cas/52918635,5.101206446391463
846,https://cfpub.epa.gov/ecotox/taxon/155,https://cfpub.epa.gov/ecotox/cas/108952,4.144018083901413
847,https://cfpub.epa.gov/ecotox/taxon/156,https://cfpub.epa.gov/ecotox/cas/108952,4.730283808046143
848,https://cfpub.epa.gov/ecotox/taxon/156,https://cfpub.epa.gov/ecotox/cas/121755,7.7404101526553575
849,https://cfpub.epa.gov/ecotox/taxon/156,https://cfpub.epa.gov/ecotox/cas/50293,7.469713722067061
850,https://cfpub.epa.gov/ecotox/taxon/1563,https://cfpub.epa.gov/ecotox/cas/108952,2.7972305976767564
851,https://cfpub.epa.gov/ecotox/taxon/1564,https://cfpub.epa.gov/ecotox/cas/108952,2.894140610684813
852,https://cfpub.epa.gov/ecotox/taxon/1564,https://cfpub.epa.gov/ecotox/cas/206440,6.053880814498682
853,https://cfpub.epa.gov/ecotox/taxon/1565,https://cfpub.epa.gov/ecotox/cas/108952,2.894140610684813
854,https://cfpub.epa.gov/ecotox/taxon/15658,https://cfpub.epa.gov/ecotox/cas/2921882,5.503914544458587
855,https://cfpub.epa.gov/ecotox/taxon/15658,https://cfpub.epa.gov/ecotox/cas/62737,2.841256805964992
856,https://cfpub.epa.gov/ecotox/taxon/1566,https://cfpub.epa.gov/ecotox/cas/108952,2.2920806193568506
857,https://cfpub.epa.gov/ecotox/taxon/1569,https://cfpub.epa.gov/ecotox/cas/108952,2.387297474345462
858,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/108952,4.253162553326481
859,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/110861,2.680373976459476
860,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/137268,5.371589354682707
861,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/2921882,6.986430831064956
862,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/52918635,7.004296433383406
863,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/56382,7.057402055649344
864,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/62533,2.6263310336301724
865,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/67641,0.8829287765779256
866,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/71238,1.2858104765746172
867,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/71432,3.3612277207634103
868,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/79016,3.4904066643327636
869,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/90028,3.972548170660093
870,https://cfpub.epa.gov/ecotox/taxon/157,https://cfpub.epa.gov/ecotox/cas/95487,3.334686920767936
871,https://cfpub.epa.gov/ecotox/taxon/1570,https://cfpub.epa.gov/ecotox/cas/50293,5.548894968114685
872,https://cfpub.epa.gov/ecotox/taxon/1577,https://cfpub.epa.gov/ecotox/cas/2921882,7.366642072776561
873,https://cfpub.epa.gov/ecotox/taxon/1577,https://cfpub.epa.gov/ecotox/cas/53167,4.431624262706378
874,https://cfpub.epa.gov/ecotox/taxon/1577,https://cfpub.epa.gov/ecotox/cas/58220,3.1696729271879995
875,https://cfpub.epa.gov/ecotox/taxon/1578,https://cfpub.epa.gov/ecotox/cas/108952,2.3969805065266447
876,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/121755,1.0278444774637288
877,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/2921882,7.037583353512337
878,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/50293,6.34477498545876
879,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/52315078,3.2132918136504784
880,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/52645531,3.199335646976396
881,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/52686,7.129355717072773
882,https://cfpub.epa.gov/ecotox/taxon/1579,https://cfpub.epa.gov/ecotox/cas/52918635,3.60809708628767
883,https://cfpub.epa.gov/ecotox/taxon/15794,https://cfpub.epa.gov/ecotox/cas/121755,3.7514055369568204
884,https://cfpub.epa.gov/ecotox/taxon/158,https://cfpub.epa.gov/ecotox/cas/108952,3.6308991759102316
885,https://cfpub.epa.gov/ecotox/taxon/1582,https://cfpub.epa.gov/ecotox/cas/1071836,2.259673286073337
886,https://cfpub.epa.gov/ecotox/taxon/1584,https://cfpub.epa.gov/ecotox/cas/108952,3.8241027440770576
887,https://cfpub.epa.gov/ecotox/taxon/1584,https://cfpub.epa.gov/ecotox/cas/121755,5.097780783490435
888,https://cfpub.epa.gov/ecotox/taxon/1587,https://cfpub.epa.gov/ecotox/cas/120127,4.9898236007871315
889,https://cfpub.epa.gov/ecotox/taxon/159,https://cfpub.epa.gov/ecotox/cas/108952,4.144018083901413
890,https://cfpub.epa.gov/ecotox/taxon/15908,https://cfpub.epa.gov/ecotox/cas/2921882,3.0396238951608736
891,https://cfpub.epa.gov/ecotox/taxon/15908,https://cfpub.epa.gov/ecotox/cas/52315078,3.4140055476144915
892,https://cfpub.epa.gov/ecotox/taxon/15908,https://cfpub.epa.gov/ecotox/cas/52645531,2.8418028099921684
893,https://cfpub.epa.gov/ecotox/taxon/15908,https://cfpub.epa.gov/ecotox/cas/52918635,3.349157998572024
894,https://cfpub.epa.gov/ecotox/taxon/15908,https://cfpub.epa.gov/ecotox/cas/56382,2.8522189280759576
895,https://cfpub.epa.gov/ecotox/taxon/15979,https://cfpub.epa.gov/ecotox/cas/2921882,2.9299494751125073
896,https://cfpub.epa.gov/ecotox/taxon/15979,https://cfpub.epa.gov/ecotox/cas/333415,3.1405951674500674
897,https://cfpub.epa.gov/ecotox/taxon/15979,https://cfpub.epa.gov/ecotox/cas/52645531,4.279398709533891
898,https://cfpub.epa.gov/ecotox/taxon/15994,https://cfpub.epa.gov/ecotox/cas/143339,5.567918155254845
899,https://cfpub.epa.gov/ecotox/taxon/15995,https://cfpub.epa.gov/ecotox/cas/143339,5.5317715414324224
900,https://cfpub.epa.gov/ecotox/taxon/15998,https://cfpub.epa.gov/ecotox/cas/143339,2.845035993513415
901,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/107028,5.727201984469582
902,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/107073,3.7127745745593677
903,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/1071836,4.4355309906830005
904,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/107277,6.56751485243985
905,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/108952,3.4355027616591634
906,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/111900,0.9797330216553345
907,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/115093,6.419065537600678
908,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/121755,5.415442149493288
909,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/123546,2.75102741704321
910,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/134623,2.9102632697705673
911,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/141435,2.235227938565678
912,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/143339,2.9119827831440284
913,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/1910425,2.5326906167596452
914,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/2698411,3.885024395821392
915,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/2921882,5.826729988197444
916,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/29232937,6.965922573928678
917,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/333415,5.378189444618618
918,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/50000,0.8162395996318574
919,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/50293,6.053350630568237
920,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/52315078,6.822245512926341
921,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/52645531,5.686978202305482
922,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/52918635,7.557138402041187
923,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/56382,5.958792257763394
924,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/62737,4.280298469325631
925,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/63058,3.435469708066777
926,https://cfpub.epa.gov/ecotox/taxon/16,https://cfpub.epa.gov/ecotox/cas/67721,5.232683131884263
927,https://cfpub.epa.gov/ecotox/taxon/160,https://cfpub.epa.gov/ecotox/cas/108952,3.7692018740765127
928,https://cfpub.epa.gov/ecotox/taxon/1601,https://cfpub.epa.gov/ecotox/cas/143339,5.477946429123714
929,https://cfpub.epa.gov/ecotox/taxon/16029,https://cfpub.epa.gov/ecotox/cas/115866,1.8143421710414709
930,https://cfpub.epa.gov/ecotox/taxon/16029,https://cfpub.epa.gov/ecotox/cas/2921882,2.337528967884098
931,https://cfpub.epa.gov/ecotox/taxon/16029,https://cfpub.epa.gov/ecotox/cas/52315078,3.099611590392529
932,https://cfpub.epa.gov/ecotox/taxon/16034,https://cfpub.epa.gov/ecotox/cas/115866,1.8143421710414709
933,https://cfpub.epa.gov/ecotox/taxon/16038,https://cfpub.epa.gov/ecotox/cas/499752,6.284299008247133
934,https://cfpub.epa.gov/ecotox/taxon/16038,https://cfpub.epa.gov/ecotox/cas/89838,7.222149756120276
935,https://cfpub.epa.gov/ecotox/taxon/161,https://cfpub.epa.gov/ecotox/cas/108952,2.2544051707175767
936,https://cfpub.epa.gov/ecotox/taxon/16102,https://cfpub.epa.gov/ecotox/cas/1071836,3.051831421125573
937,https://cfpub.epa.gov/ecotox/taxon/16102,https://cfpub.epa.gov/ecotox/cas/151213,2.587442945767806
938,https://cfpub.epa.gov/ecotox/taxon/1612,https://cfpub.epa.gov/ecotox/cas/333415,6.301174260327501
939,https://cfpub.epa.gov/ecotox/taxon/1613,https://cfpub.epa.gov/ecotox/cas/333415,6.553598922557981
940,https://cfpub.epa.gov/ecotox/taxon/16141,https://cfpub.epa.gov/ecotox/cas/2921882,2.775206432423861
941,https://cfpub.epa.gov/ecotox/taxon/16147,https://cfpub.epa.gov/ecotox/cas/2921882,1.8437633274962242
942,https://cfpub.epa.gov/ecotox/taxon/16175,https://cfpub.epa.gov/ecotox/cas/2921882,6.0416740696144915
943,https://cfpub.epa.gov/ecotox/taxon/16175,https://cfpub.epa.gov/ecotox/cas/52315078,5.778647482896218
944,https://cfpub.epa.gov/ecotox/taxon/16175,https://cfpub.epa.gov/ecotox/cas/52918635,5.759771921813322
945,https://cfpub.epa.gov/ecotox/taxon/16176,https://cfpub.epa.gov/ecotox/cas/52645531,6.15818327971524
946,https://cfpub.epa.gov/ecotox/taxon/16177,https://cfpub.epa.gov/ecotox/cas/52645531,6.06740610377808
947,https://cfpub.epa.gov/ecotox/taxon/16178,https://cfpub.epa.gov/ecotox/cas/52645531,7.591152570589645
948,https://cfpub.epa.gov/ecotox/taxon/1618,https://cfpub.epa.gov/ecotox/cas/107028,5.481219555136506
949,https://cfpub.epa.gov/ecotox/taxon/1618,https://cfpub.epa.gov/ecotox/cas/151213,4.078484137806249
950,https://cfpub.epa.gov/ecotox/taxon/1618,https://cfpub.epa.gov/ecotox/cas/301042,0.5032101344639015
951,https://cfpub.epa.gov/ecotox/taxon/1618,https://cfpub.epa.gov/ecotox/cas/333415,5.119876138574324
952,https://cfpub.epa.gov/ecotox/taxon/1618,https://cfpub.epa.gov/ecotox/cas/50000,1.5741904798506443
953,https://cfpub.epa.gov/ecotox/taxon/1618,https://cfpub.epa.gov/ecotox/cas/67641,0.4627123731947357
954,https://cfpub.epa.gov/ecotox/taxon/162,https://cfpub.epa.gov/ecotox/cas/108952,2.008120155706526
955,https://cfpub.epa.gov/ecotox/taxon/1620,https://cfpub.epa.gov/ecotox/cas/50293,7.548894968114685
956,https://cfpub.epa.gov/ecotox/taxon/1621,https://cfpub.epa.gov/ecotox/cas/333415,6.140595167450067
957,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/106934,3.742369271528302
958,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/107028,1.642881098769546
959,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/107062,1.8543681079364902
960,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/107131,3.507013113410025
961,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/74839,2.5089668129728593
962,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/74908,3.3523594168678006
963,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/75150,2.168686238824187
964,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/75218,2.624592938804385
965,https://cfpub.epa.gov/ecotox/taxon/16255,https://cfpub.epa.gov/ecotox/cas/76062,3.7347983926022725
966,https://cfpub.epa.gov/ecotox/taxon/16284,https://cfpub.epa.gov/ecotox/cas/52315078,7.387676608892143
967,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/106934,3.080723590216096
968,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/107062,2.0466060029427284
969,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/107131,3.412743196568177
970,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/74839,3.153315866416898
971,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/74908,3.3523594168678006
972,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/75150,2.2624453711532855
973,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/75218,2.564527983203833
974,https://cfpub.epa.gov/ecotox/taxon/16287,https://cfpub.epa.gov/ecotox/cas/76062,4.035828388266253
975,https://cfpub.epa.gov/ecotox/taxon/16290,https://cfpub.epa.gov/ecotox/cas/2921882,7.3122844104539695
976,https://cfpub.epa.gov/ecotox/taxon/16296,https://cfpub.epa.gov/ecotox/cas/52315078,5.992298816984706
977,https://cfpub.epa.gov/ecotox/taxon/16297,https://cfpub.epa.gov/ecotox/cas/2921882,4.158344071507444
978,https://cfpub.epa.gov/ecotox/taxon/16297,https://cfpub.epa.gov/ecotox/cas/52315078,6.570850662886237
979,https://cfpub.epa.gov/ecotox/taxon/163,https://cfpub.epa.gov/ecotox/cas/108952,3.593110615020832
980,https://cfpub.epa.gov/ecotox/taxon/16315,https://cfpub.epa.gov/ecotox/cas/58082,2.6636986876868294
981,https://cfpub.epa.gov/ecotox/taxon/1632,https://cfpub.epa.gov/ecotox/cas/108952,3.4541503929107784
982,https://cfpub.epa.gov/ecotox/taxon/1632,https://cfpub.epa.gov/ecotox/cas/121755,3.263288897935695
983,https://cfpub.epa.gov/ecotox/taxon/1632,https://cfpub.epa.gov/ecotox/cas/52315078,4.839974279886773
984,https://cfpub.epa.gov/ecotox/taxon/1632,https://cfpub.epa.gov/ecotox/cas/52686,4.93098806330594
985,https://cfpub.epa.gov/ecotox/taxon/1632,https://cfpub.epa.gov/ecotox/cas/57136,3.9180448057919577
986,https://cfpub.epa.gov/ecotox/taxon/164,https://cfpub.epa.gov/ecotox/cas/108952,3.5261638253902183
987,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/108952,0.7760412986068184
988,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/115093,6.100306774976266
989,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/121755,6.0792287092087385
990,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/138863,2.805558930596913
991,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/52315078,5.927929450241903
992,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/52645531,5.8627987885684165
993,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/52686,5.7314157084007356
994,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/52918635,6.017524699117161
995,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/62737,7.2816182278291315
996,https://cfpub.epa.gov/ecotox/taxon/1640,https://cfpub.epa.gov/ecotox/cas/89838,2.0964877978928795
997,https://cfpub.epa.gov/ecotox/taxon/16410,https://cfpub.epa.gov/ecotox/cas/3486359,0.4571643901433382
998,https://cfpub.epa.gov/ecotox/taxon/16413,https://cfpub.epa.gov/ecotox/cas/333415,6.81556489538232
999,https://cfpub.epa.gov/ecotox/taxon/16414,https://cfpub.epa.gov/ecotox/cas/333415,7.441625163114049
1000,https://cfpub.epa.gov/ecotox/taxon/16419,https://cfpub.epa.gov/ecotox/cas/2921882,6.631575723092267
1001,https://cfpub.epa.gov/ecotox/taxon/16482,https://cfpub.epa.gov/ecotox/cas/7173515,4.603683145874926
1002,https://cfpub.epa.gov/ecotox/taxon/16496,https://cfpub.epa.gov/ecotox/cas/13463417,5.886809570366159
1003,https://cfpub.epa.gov/ecotox/taxon/165,https://cfpub.epa.gov/ecotox/cas/108952,3.496200602012775
1004,https://cfpub.epa.gov/ecotox/taxon/1654,https://cfpub.epa.gov/ecotox/cas/2921882,7.3122844104539695
1005,https://cfpub.epa.gov/ecotox/taxon/16546,https://cfpub.epa.gov/ecotox/cas/50000,0.7361288679908029
1006,https://cfpub.epa.gov/ecotox/taxon/1657,https://cfpub.epa.gov/ecotox/cas/151213,2.614501178501842
1007,https://cfpub.epa.gov/ecotox/taxon/166,https://cfpub.epa.gov/ecotox/cas/108952,3.481960162898165
1008,https://cfpub.epa.gov/ecotox/taxon/16647,https://cfpub.epa.gov/ecotox/cas/107028,2.9490507340859384
1009,https://cfpub.epa.gov/ecotox/taxon/16647,https://cfpub.epa.gov/ecotox/cas/74839,3.5104618040598106
1010,https://cfpub.epa.gov/ecotox/taxon/16652,https://cfpub.epa.gov/ecotox/cas/107028,2.50784203525692
1011,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/106934,3.3734810599140874
1012,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/107028,2.0119947812628776
1013,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/107062,2.024946942353864
1014,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/107131,3.047803447999065
1015,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/74839,2.65375374264899
1016,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/74908,2.599031750209189
1017,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/75150,1.7766897469094214
1018,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/75218,2.115435452084414
1019,https://cfpub.epa.gov/ecotox/taxon/16654,https://cfpub.epa.gov/ecotox/cas/76062,3.0372784546614864
1020,https://cfpub.epa.gov/ecotox/taxon/16657,https://cfpub.epa.gov/ecotox/cas/2921882,1.9203120578565729
1021,https://cfpub.epa.gov/ecotox/taxon/16657,https://cfpub.epa.gov/ecotox/cas/52645531,3.226601575235673
1022,https://cfpub.epa.gov/ecotox/taxon/16657,https://cfpub.epa.gov/ecotox/cas/52918635,3.2008393177349923
1023,https://cfpub.epa.gov/ecotox/taxon/16660,https://cfpub.epa.gov/ecotox/cas/106934,3.796726933850895
1024,https://cfpub.epa.gov/ecotox/taxon/16679,https://cfpub.epa.gov/ecotox/cas/2921882,2.738593899496893
1025,https://cfpub.epa.gov/ecotox/taxon/16679,https://cfpub.epa.gov/ecotox/cas/52918635,6.351083919608063
1026,https://cfpub.epa.gov/ecotox/taxon/16682,https://cfpub.epa.gov/ecotox/cas/75150,1.707598770113202
1027,https://cfpub.epa.gov/ecotox/taxon/16685,https://cfpub.epa.gov/ecotox/cas/106934,2.3856686946522325
1028,https://cfpub.epa.gov/ecotox/taxon/16685,https://cfpub.epa.gov/ecotox/cas/107131,2.5752779449685512
1029,https://cfpub.epa.gov/ecotox/taxon/16685,https://cfpub.epa.gov/ecotox/cas/74839,2.0328416469511033
1030,https://cfpub.epa.gov/ecotox/taxon/16685,https://cfpub.epa.gov/ecotox/cas/74884,2.802790555416642
1031,https://cfpub.epa.gov/ecotox/taxon/16692,https://cfpub.epa.gov/ecotox/cas/52645531,5.397193592570458
1032,https://cfpub.epa.gov/ecotox/taxon/16692,https://cfpub.epa.gov/ecotox/cas/52918635,1.3560535513145622
1033,https://cfpub.epa.gov/ecotox/taxon/16692,https://cfpub.epa.gov/ecotox/cas/74839,1.5340011425382045
1034,https://cfpub.epa.gov/ecotox/taxon/167,https://cfpub.epa.gov/ecotox/cas/108952,3.496200602012775
1035,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/120127,5.83563692147129
1036,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/121755,2.1055971310423383
1037,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/129000,6.527367784563251
1038,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/206440,6.624277797571307
1039,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/2921882,3.9092648762526565
1040,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/50293,3.3133665212071364
1041,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/56382,6.907639735316012
1042,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/779022,5.852150035853221
1043,https://cfpub.epa.gov/ecotox/taxon/1670,https://cfpub.epa.gov/ecotox/cas/90471,5.629613445378183
1044,https://cfpub.epa.gov/ecotox/taxon/1671,https://cfpub.epa.gov/ecotox/cas/2921882,4.1487722604947095
1045,https://cfpub.epa.gov/ecotox/taxon/16721,https://cfpub.epa.gov/ecotox/cas/2921882,5.986430831064956
1046,https://cfpub.epa.gov/ecotox/taxon/1673,https://cfpub.epa.gov/ecotox/cas/121755,6.022323857872266
1047,https://cfpub.epa.gov/ecotox/taxon/16735,https://cfpub.epa.gov/ecotox/cas/2921882,8.065612077112581
1048,https://cfpub.epa.gov/ecotox/taxon/16735,https://cfpub.epa.gov/ecotox/cas/52645531,8.114031315869983
1049,https://cfpub.epa.gov/ecotox/taxon/16735,https://cfpub.epa.gov/ecotox/cas/52918635,8.101206446391462
1050,https://cfpub.epa.gov/ecotox/taxon/16740,https://cfpub.epa.gov/ecotox/cas/333415,2.837841290093472
1051,https://cfpub.epa.gov/ecotox/taxon/16744,https://cfpub.epa.gov/ecotox/cas/52918635,4.822452845438634
1052,https://cfpub.epa.gov/ecotox/taxon/16745,https://cfpub.epa.gov/ecotox/cas/52918635,6.7442250453983315
1053,https://cfpub.epa.gov/ecotox/taxon/16747,https://cfpub.epa.gov/ecotox/cas/52918635,6.54189843548445
1054,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/106241,3.1879040843731747
1055,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/106934,3.1277201528923193
1056,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/107028,1.8138928322959522
1057,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/107062,1.9266306858659785
1058,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/107131,3.326557048951894
1059,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/123353,1.696663736625527
1060,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/470826,2.0359216889157006
1061,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/74839,2.4843090854583223
1062,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/74884,2.267272718935616
1063,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/74908,2.130510667251444
1064,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/75092,-0.1895729311210969
1065,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/75150,1.0041024060461907
1066,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/75218,2.49758119357322
1067,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/76062,3.3368583839302346
1068,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/79016,0.5043817823260763
1069,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/79094,2.9829580875307244
1070,https://cfpub.epa.gov/ecotox/taxon/16748,https://cfpub.epa.gov/ecotox/cas/79925,3.1339378927638313
1071,https://cfpub.epa.gov/ecotox/taxon/16766,https://cfpub.epa.gov/ecotox/cas/106934,4.796726933850895
1072,https://cfpub.epa.gov/ecotox/taxon/168,https://cfpub.epa.gov/ecotox/cas/108952,3.7692018740765127
1073,https://cfpub.epa.gov/ecotox/taxon/1681,https://cfpub.epa.gov/ecotox/cas/52686,2.1686847000181717
1074,https://cfpub.epa.gov/ecotox/taxon/16829,https://cfpub.epa.gov/ecotox/cas/2921882,2.8560970625699498
